id;data_celebracao;data_primeiro_emprestimo;data_ultimo_pagamento;valor_financiado;finalidade_emprestimo;parcelas;taxa_juros;valor_parcela;tempo_relacionamento;escore_fico;inadimplencia_2_anos;registros_publicos_negativos;renda_mensal;compm_renda;default;T
808237;2011-07-01;1978-07-01;2014-07-01;3600.0;pagamento de dividas;36;0.1523;125.21;396;662;0;0;13333.33;0.0094;0;36
808247;2011-07-01;2000-06-01;2013-06-01;15000.0;pagamento de dividas;36;0.0699;463.09;133;772;0;0;8250.0;0.0561;0;23
808239;2011-07-01;2001-05-01;2014-05-01;20000.0;pagamento de dividas;36;0.1199;664.2;122;702;0;0;7500.0;0.0886;0;34
807649;2011-07-01;1995-01-01;2014-07-01;5000.0;reforma residencial;36;0.0999;161.32;198;717;0;1;4000.0;0.0403;0;36
808186;2011-07-01;2006-11-01;2014-07-01;4600.0;festa de casamento;36;0.1059;149.71;56;742;0;0;3333.33;0.0449;0;36
808182;2011-07-01;2005-07-01;2012-08-01;10625.0;compra de veiculo;36;0.0849;335.36;72;737;0;0;5205.58;0.0644;0;13
797777;2011-07-01;1992-02-01;2012-05-01;4000.0;compra grande valor;36;0.0542;120.64;233;787;0;0;4583.33;0.0263;0;10
802733;2011-07-01;1994-01-01;2012-12-01;6000.0;mudanca;36;0.0542;180.96;210;797;0;0;5833.33;0.031;0;17
808129;2011-07-01;1999-05-01;2014-07-01;8000.0;pagamento de dividas;36;0.1099;261.88;146;697;1;0;4500.0;0.0582;0;36
806723;2011-07-01;1998-11-01;2013-05-01;21000.0;pagamento de dividas;36;0.1199;697.41;152;707;0;0;6666.67;0.1046;0;22
808071;2011-07-01;2002-11-01;2012-07-01;12200.0;compra grande valor;36;0.1149;402.25;104;707;0;0;3500.0;0.1149;1;12
808113;2011-07-01;1999-05-01;2012-09-01;15775.0;pagamento de dividas;36;0.1059;513.4;146;722;0;0;4706.0;0.1091;0;14
807968;2011-07-01;1984-10-01;2014-07-01;10825.0;cartao de credito;36;0.1099;354.35;321;697;0;0;3719.19;0.0953;0;36
807961;2011-07-01;1999-09-01;2014-07-01;5000.0;outros;36;0.0542;150.8;142;812;0;0;3333.33;0.0452;0;36
806526;2011-07-01;1983-12-01;2014-06-01;8000.0;compra grande valor;36;0.0999;258.1;331;727;0;0;6084.0;0.0424;0;35
807941;2011-07-01;1997-06-01;2012-11-01;15000.0;pagamento de dividas;36;0.1689;533.98;169;667;1;0;5000.0;0.1068;0;16
807879;2011-07-01;1994-06-01;2014-07-01;2500.0;reforma residencial;36;0.1199;83.03;205;677;0;0;7500.0;0.0111;0;36
807820;2011-07-01;1986-06-01;2014-07-01;4800.0;reforma residencial;36;0.0542;144.77;301;757;0;0;2916.67;0.0496;0;36
806667;2011-07-01;1987-04-01;2013-08-01;8500.0;pagamento de dividas;36;0.0542;256.36;291;792;0;0;3166.67;0.081;0;25
807144;2011-07-01;2003-04-01;2011-09-01;4000.0;reforma residencial;36;0.0999;129.05;99;702;0;0;4450.0;0.029;0;2
807323;2011-07-01;1993-12-01;2014-07-01;25000.0;reforma residencial;36;0.1689;889.96;211;692;1;0;7916.67;0.1124;0;36
806516;2011-07-01;2004-09-01;2013-11-01;3075.0;cartao de credito;36;0.1099;100.66;82;692;0;0;3666.67;0.0275;0;28
807724;2011-07-01;2001-11-01;2014-07-01;8000.0;pagamento de dividas;36;0.1649;283.2;116;667;0;0;3750.0;0.0755;0;36
807747;2011-07-01;1985-02-01;2014-07-01;13000.0;reforma residencial;36;0.0699;401.35;317;757;0;0;6933.33;0.0579;0;36
807743;2011-07-01;2005-09-01;2012-02-01;3600.0;pagamento de dividas;36;0.0749;111.97;70;737;0;0;4166.67;0.0269;0;7
807728;2011-07-01;1985-04-01;2013-01-01;4800.0;outros;36;0.0599;146.01;315;757;1;0;9166.67;0.0159;0;18
807679;2011-07-01;1992-03-01;2014-08-01;1600.0;pagamento de dividas;36;0.1399;54.68;232;702;0;1;5000.0;0.0109;0;37
807631;2011-07-01;1989-10-01;2014-07-01;7500.0;cartao de credito;36;0.0999;241.97;261;712;0;0;5916.67;0.0409;0;36
807635;2011-07-01;1987-09-01;2014-07-01;1800.0;pagamento de dividas;36;0.1149;59.35;286;697;0;0;4250.0;0.014;0;36
807043;2011-07-01;2001-10-01;2012-06-01;15000.0;pagamento de dividas;36;0.0849;473.45;117;752;0;0;5750.0;0.0823;0;11
779618;2011-07-01;1992-12-01;2012-07-01;6000.0;pagamento de dividas;36;0.1479;207.38;223;672;0;0;3333.33;0.0622;0;12
807547;2011-07-01;1999-11-01;2012-10-01;13000.0;pagamento de dividas;36;0.1099;425.55;140;702;0;0;4583.33;0.0928;0;15
807513;2011-07-01;2003-08-01;2011-09-01;12000.0;pagamento de dividas;36;0.1099;392.81;95;702;0;0;3100.0;0.1267;1;2
764541;2011-07-01;1998-12-01;2014-02-01;5000.0;pequeno negocio;36;0.1649;177.0;151;672;0;0;2916.67;0.0607;0;31
807517;2011-07-01;2003-01-01;2014-07-01;5000.0;pagamento de dividas;36;0.0999;161.32;102;702;1;0;5083.33;0.0317;0;36
807491;2011-07-01;2001-01-01;2014-07-01;2000.0;reforma residencial;36;0.0599;60.84;126;732;0;0;4169.25;0.0146;0;36
805912;2011-07-01;1984-10-01;2011-11-01;29175.0;reforma residencial;36;0.0849;920.85;321;792;0;0;8583.33;0.1073;0;4
807407;2011-07-01;1998-03-01;2013-03-01;7200.0;compra grande valor;36;0.0749;223.94;160;737;0;0;3333.33;0.0672;0;20
807184;2011-07-01;1995-05-01;2013-05-01;8500.0;pagamento de dividas;36;0.1479;293.79;194;677;0;0;4985.5;0.0589;1;22
807326;2011-07-01;2000-05-01;2013-03-01;2400.0;pagamento de dividas;36;0.1149;79.14;134;677;0;1;5000.0;0.0158;0;20
807298;2011-07-01;2001-12-01;2012-05-01;15500.0;pagamento de dividas;36;0.1099;507.38;115;727;0;0;6666.67;0.0761;0;10
804090;2011-07-01;1993-09-01;2013-11-01;14400.0;pagamento de dividas;36;0.1199;478.22;214;712;0;0;10408.0;0.0459;0;28
807183;2011-07-01;1981-08-01;2013-12-01;8000.0;reforma residencial;36;0.0599;243.34;359;792;0;0;2000.0;0.1217;0;29
806904;2011-07-01;1998-05-01;2014-01-01;4000.0;outros;36;0.1099;130.94;158;722;0;0;5417.0;0.0242;0;30
807200;2011-07-01;2001-07-01;2014-07-01;9000.0;pagamento de dividas;36;0.1689;320.39;120;667;0;0;3416.67;0.0938;0;36
807212;2011-07-01;1983-10-01;2013-07-01;12000.0;pagamento de dividas;36;0.0749;373.22;333;757;0;0;10000.0;0.0373;0;24
807180;2011-07-01;2000-10-01;2014-07-01;5000.0;pagamento de dividas;36;0.1649;177.0;129;667;0;0;16666.67;0.0106;0;36
807163;2011-07-01;2004-12-01;2012-02-01;12000.0;pagamento de dividas;36;0.1649;424.8;79;672;0;0;5416.67;0.0784;0;7
807160;2011-07-01;1998-07-01;2013-04-01;30000.0;pagamento de dividas;36;0.1349;1017.92;156;717;0;0;11166.67;0.0912;0;21
807060;2011-07-01;1994-07-01;2014-03-01;2000.0;despesas medicas;36;0.0699;61.75;204;732;0;0;10833.33;0.0057;0;32
807143;2011-07-01;1999-10-01;2014-07-01;18225.0;pagamento de dividas;36;0.1099;596.58;141;707;0;0;4166.67;0.1432;0;36
805318;2011-07-01;1983-03-01;2014-07-01;9600.0;pagamento de dividas;36;0.0749;298.58;340;732;0;1;4583.33;0.0651;0;36
807120;2011-07-01;2002-11-01;2013-07-01;8400.0;pequeno negocio;36;0.0599;255.51;104;772;0;0;7166.67;0.0357;0;24
807040;2011-07-01;2005-10-01;2014-06-01;3600.0;pagamento de dividas;36;0.1059;117.17;69;707;0;0;5416.67;0.0216;0;35
807020;2011-07-01;1984-03-01;2014-07-01;16075.0;cartao de credito;36;0.0699;496.28;328;777;0;0;5437.75;0.0913;0;36
806989;2011-07-01;2003-08-01;2014-01-01;10000.0;pagamento de dividas;36;0.1349;339.31;95;677;0;0;3333.33;0.1018;1;30
806959;2011-07-01;1994-02-01;2013-10-01;6000.0;compra grande valor;36;0.0699;185.24;209;752;0;0;6416.67;0.0289;0;27
806960;2011-07-01;1991-02-01;2012-06-01;5000.0;pagamento de dividas;36;0.1199;166.05;245;692;0;0;11407.17;0.0146;1;11
806946;2011-07-01;1999-07-01;2013-10-01;10000.0;pagamento de dividas;36;0.0699;308.73;144;757;0;0;5416.67;0.057;0;27
805296;2011-07-01;1983-07-01;2014-02-01;4800.0;mudanca;36;0.1349;162.87;336;682;0;0;5916.67;0.0275;0;31
806925;2011-07-01;1977-12-01;2012-10-01;10500.0;pagamento de dividas;36;0.0849;331.42;403;742;0;0;3375.0;0.0982;1;15
806888;2011-07-01;1999-03-01;2014-07-01;10000.0;pagamento de dividas;36;0.1649;354.0;148;662;0;0;6833.33;0.0518;0;36
806883;2011-07-01;2002-10-01;2014-08-01;3600.0;pequeno negocio;36;0.0599;109.51;105;747;0;0;4583.33;0.0239;0;37
805524;2011-07-01;2004-03-01;2013-06-01;6000.0;pagamento de dividas;36;0.1349;203.59;88;692;0;0;4166.67;0.0489;0;23
806869;2011-07-01;2001-01-01;2013-02-01;4000.0;pagamento de dividas;36;0.0599;121.67;126;767;0;0;2750.0;0.0442;0;19
806856;2011-07-01;1999-09-01;2014-07-01;8000.0;pagamento de dividas;36;0.1349;271.45;142;672;0;0;5400.0;0.0503;0;36
806804;2011-07-01;2000-09-01;2013-09-01;6000.0;pagamento de dividas;36;0.1523;208.67;130;667;0;0;5000.0;0.0417;1;26
806798;2011-07-01;2001-02-01;2011-12-01;2500.0;pagamento de dividas;36;0.0749;77.76;125;707;0;1;719.0;0.1082;0;5
806777;2011-07-01;1995-07-01;2014-03-01;6000.0;pagamento de dividas;36;0.1099;196.41;192;697;0;0;7916.67;0.0248;0;32
806771;2011-07-01;1995-01-01;2013-03-01;30000.0;outros;36;0.1649;1061.99;198;702;1;0;10000.0;0.1062;1;20
806736;2011-07-01;2000-08-01;2014-07-01;8000.0;pequeno negocio;36;0.0749;248.82;131;747;0;0;2750.0;0.0905;0;36
801105;2011-07-01;2005-08-01;2013-01-01;3000.0;pagamento de dividas;36;0.1199;99.63;71;697;1;0;1600.0;0.0623;0;18
806722;2011-07-01;1987-03-01;2014-07-01;9800.0;cartao de credito;36;0.0542;295.57;292;782;0;0;11667.0;0.0253;0;36
806629;2011-07-01;1998-09-01;2013-05-01;8000.0;pagamento de dividas;36;0.1299;269.52;154;692;0;0;5166.67;0.0522;0;22
806573;2011-07-01;1993-05-01;2014-08-01;15000.0;pagamento de dividas;36;0.1199;498.15;218;702;0;0;4000.0;0.1245;0;37
806504;2011-07-01;1993-10-01;2014-07-01;6150.0;reforma residencial;36;0.1149;202.78;213;697;0;0;6000.0;0.0338;0;36
806487;2011-07-01;2005-08-01;2013-08-01;7800.0;pagamento de dividas;36;0.1649;276.12;71;662;0;0;2800.0;0.0986;0;25
806442;2011-07-01;1995-10-01;2013-11-01;13500.0;pagamento de dividas;36;0.1399;461.34;189;707;0;0;4814.33;0.0958;0;28
806399;2011-07-01;1986-01-01;2013-07-01;34250.0;cartao de credito;36;0.1199;1137.43;306;742;0;0;6666.67;0.1706;0;24
806406;2011-07-01;1994-03-01;2012-06-01;5500.0;pagamento de dividas;36;0.0999;177.45;208;702;0;0;6083.33;0.0292;0;11
806322;2011-07-01;1986-10-01;2014-07-01;18000.0;pagamento de dividas;36;0.1523;626.01;297;687;1;0;3900.0;0.1605;0;36
806271;2011-07-01;1995-03-01;2014-07-01;7000.0;pagamento de dividas;36;0.0699;216.11;196;737;0;0;7916.67;0.0273;0;36
806250;2011-07-01;1994-01-01;2013-05-01;15000.0;pagamento de dividas;36;0.1599;527.29;210;682;0;0;3333.33;0.1582;1;22
806221;2011-07-01;2004-10-01;2013-10-01;2875.0;mudanca;36;0.1199;95.48;81;692;0;0;3400.0;0.0281;1;27
806211;2011-07-01;1987-04-01;2014-03-01;18500.0;pagamento de dividas;36;0.1299;623.25;291;687;1;0;5000.0;0.1247;0;32
805588;2011-07-01;2003-10-01;2014-03-01;2000.0;pagamento de dividas;36;0.0699;61.75;93;737;0;0;5750.0;0.0107;0;32
806215;2011-07-01;1990-06-01;2011-10-01;7000.0;compra de veiculo;36;0.0849;220.95;253;807;0;0;3500.0;0.0631;0;3
802930;2011-07-01;1997-08-01;2014-07-01;6000.0;pagamento de dividas;36;0.1399;205.04;167;677;1;0;4166.67;0.0492;0;36
806146;2011-07-01;2002-07-01;2014-07-01;11200.0;pagamento de dividas;36;0.1199;371.95;108;682;0;0;2567.42;0.1449;0;36
805699;2011-07-01;2005-03-01;2013-09-01;6000.0;pagamento de dividas;36;0.0699;185.24;76;747;0;0;3160.0;0.0586;0;26
806080;2011-07-01;1990-07-01;2012-04-01;21000.0;pagamento de dividas;36;0.1299;707.48;252;692;0;0;10416.67;0.0679;0;9
806081;2011-07-01;2008-01-01;2012-08-01;8000.0;pagamento de dividas;36;0.1479;276.51;42;697;0;0;2916.67;0.0948;0;13
806051;2011-07-01;1998-07-01;2013-03-01;8500.0;outros;36;0.1562;297.25;156;682;0;0;3875.0;0.0767;0;20
806075;2011-07-01;1999-05-01;2014-07-01;7800.0;pagamento de dividas;36;0.1562;272.77;146;672;0;1;3662.96;0.0745;0;36
804154;2011-07-01;1997-07-01;2014-07-01;18000.0;cartao de credito;36;0.1479;622.13;168;687;0;0;10416.67;0.0597;0;36
784950;2011-07-01;1995-12-01;2014-07-01;4000.0;compra grande valor;36;0.0542;120.64;187;787;0;0;4166.67;0.029;0;36
806056;2011-07-01;2006-04-01;2012-08-01;7600.0;pagamento de dividas;36;0.1349;257.88;63;672;0;0;6666.67;0.0387;0;13
805854;2011-07-01;1999-12-01;2012-10-01;3000.0;despesas medicas;36;0.1299;101.07;139;702;0;2;5166.67;0.0196;0;15
804002;2011-07-01;1975-12-01;2011-09-01;1400.0;outros;36;0.1059;45.57;427;707;0;0;3750.0;0.0122;0;2
806044;2011-07-01;1994-11-01;2014-07-01;28000.0;reforma residencial;36;0.1099;916.56;200;747;0;0;21666.67;0.0423;0;36
793006;2011-07-01;2001-06-01;2013-06-01;8750.0;pagamento de dividas;36;0.0999;282.3;121;712;0;0;5500.0;0.0513;0;23
806010;2011-07-01;2003-01-01;2014-04-01;28000.0;reforma residencial;36;0.1649;991.19;102;692;0;0;7916.67;0.1252;0;33
804566;2011-07-01;1990-09-01;2013-09-01;4000.0;reforma residencial;36;0.0542;120.64;250;797;0;0;5000.0;0.0241;0;26
797490;2011-07-01;2004-07-01;2014-03-01;5600.0;compra de veiculo;36;0.1099;183.32;84;702;0;1;5400.0;0.0339;0;32
803519;2011-07-01;2005-11-01;2012-04-01;1700.0;pagamento de dividas;36;0.0999;54.85;68;697;0;0;1550.0;0.0354;0;9
805933;2011-07-01;2004-07-01;2012-05-01;5000.0;cartao de credito;36;0.0749;155.51;84;722;0;0;3200.0;0.0486;0;10
805934;2011-07-01;1995-04-01;2014-07-01;3000.0;despesas medicas;36;0.0749;93.31;195;732;0;0;6250.0;0.0149;0;36
805919;2011-07-01;1997-11-01;2014-07-01;5000.0;outros;36;0.1479;172.82;164;677;0;0;5000.0;0.0346;0;36
784517;2011-07-01;1999-11-01;2012-07-01;14500.0;pagamento de dividas;36;0.1149;478.09;140;722;0;0;4625.0;0.1034;1;12
805905;2011-07-01;2004-07-01;2011-10-01;4000.0;outros;36;0.1059;130.18;84;717;0;0;2500.0;0.0521;0;3
805889;2011-07-01;2002-08-01;2012-06-01;5000.0;pequeno negocio;36;0.0849;157.82;107;727;0;0;4000.0;0.0395;1;11
805786;2011-07-01;2003-01-01;2013-05-01;12000.0;compra grande valor;36;0.0749;373.22;102;737;0;0;7000.0;0.0533;0;22
805833;2011-07-01;2001-10-01;2014-07-01;3000.0;outros;36;0.1562;104.91;117;662;1;0;5416.67;0.0194;0;36
805803;2011-07-01;1994-06-01;2014-06-01;24000.0;pagamento de dividas;36;0.1969;888.14;205;662;0;0;7916.67;0.1122;0;35
805764;2011-07-01;1999-05-01;2014-08-01;11000.0;pagamento de dividas;36;0.1799;397.63;146;677;0;0;7530.75;0.0528;0;37
754827;2011-07-01;1996-04-01;2014-07-01;4800.0;pagamento de dividas;36;0.0749;149.29;183;737;0;0;3750.0;0.0398;0;36
784538;2011-07-01;1998-12-01;2012-02-01;8000.0;pagamento de dividas;36;0.1299;269.52;151;687;0;1;7200.0;0.0374;0;7
805766;2011-07-01;1989-09-01;2013-05-01;15000.0;pagamento de dividas;36;0.1199;498.15;262;707;0;1;3525.0;0.1413;0;22
805740;2011-07-01;1998-11-01;2013-08-01;35000.0;pagamento de dividas;36;0.1199;1162.34;152;737;0;0;7916.67;0.1468;0;25
802789;2011-07-01;2004-08-01;2011-09-01;30000.0;pagamento de dividas;36;0.1749;1076.92;83;687;0;0;9355.0;0.1151;0;2
805743;2011-07-01;1998-11-01;2014-07-01;8325.0;reforma residencial;36;0.0699;257.02;152;767;0;0;8864.08;0.029;0;36
805706;2011-07-01;2000-09-01;2013-04-01;10000.0;pagamento de dividas;36;0.1689;355.99;130;662;1;0;4083.33;0.0872;0;21
805692;2011-07-01;2001-08-01;2013-04-01;14000.0;pagamento de dividas;36;0.0849;441.89;119;727;0;0;5416.67;0.0816;0;21
805646;2011-07-01;2000-04-01;2012-07-01;4800.0;compra de veiculo;36;0.0542;144.77;135;762;0;0;2916.67;0.0496;0;12
805605;2011-07-01;1989-09-01;2014-07-01;15000.0;pagamento de dividas;36;0.0849;473.45;262;752;0;0;4666.67;0.1015;0;36
801300;2011-07-01;1998-07-01;2012-02-01;5050.0;reforma residencial;36;0.0699;155.91;156;737;0;0;6000.0;0.026;0;7
804981;2011-07-01;1993-07-01;2013-05-01;12000.0;pagamento de dividas;36;0.0542;361.92;216;782;0;0;9333.33;0.0388;0;22
805579;2011-07-01;2001-07-01;2014-05-01;6000.0;pagamento de dividas;36;0.0849;189.38;120;712;0;0;6000.0;0.0316;0;34
805576;2011-07-01;2001-02-01;2013-03-01;10000.0;pagamento de dividas;36;0.1199;332.1;125;682;0;1;3916.67;0.0848;0;20
805545;2011-07-01;2000-03-01;2014-07-01;6000.0;cartao de credito;36;0.0749;186.61;136;747;0;0;3750.0;0.0498;0;36
805501;2011-07-01;2000-11-01;2013-03-01;6000.0;pagamento de dividas;36;0.0749;186.61;128;737;0;0;1120.0;0.1666;0;20
805402;2011-07-01;1999-05-01;2012-07-01;12000.0;pagamento de dividas;36;0.0749;373.22;146;772;0;0;1700.0;0.2195;0;12
805378;2011-07-01;1998-05-01;2012-12-01;5000.0;outros;36;0.0749;155.51;158;762;0;0;4050.0;0.0384;1;17
805361;2011-07-01;2003-10-01;2013-03-01;6000.0;pagamento de dividas;36;0.1562;209.82;93;667;0;0;5466.67;0.0384;0;20
805342;2011-07-01;2000-10-01;2012-02-01;6000.0;compra grande valor;36;0.1562;209.82;129;667;0;0;4680.0;0.0448;1;7
805331;2011-07-01;1989-12-01;2013-05-01;10125.0;pagamento de dividas;36;0.1523;352.13;259;682;3;0;25000.0;0.0141;0;22
805295;2011-07-01;1996-03-01;2012-01-01;3250.0;pagamento de dividas;36;0.1349;110.28;184;677;0;1;1666.67;0.0662;1;6
791612;2011-07-01;1991-02-01;2014-07-01;4800.0;compra grande valor;36;0.0542;144.77;245;792;0;0;6333.33;0.0229;0;36
804751;2011-07-01;1997-10-01;2014-07-01;2000.0;pagamento de dividas;36;0.0749;62.21;165;752;0;0;1971.0;0.0316;0;36
805284;2011-07-01;2006-11-01;2014-08-01;1000.0;compra grande valor;36;0.1479;34.57;56;672;0;0;2916.67;0.0119;0;37
804800;2011-07-01;2000-12-01;2014-07-01;1500.0;outros;36;0.0849;47.35;127;747;0;0;2000.0;0.0237;0;36
805227;2011-07-01;2004-11-01;2012-05-01;12000.0;outros;36;0.0749;373.22;80;737;0;0;3000.0;0.1244;1;10
805142;2011-07-01;1978-09-01;2013-10-01;7200.0;outros;36;0.0599;219.01;394;752;1;0;6300.0;0.0348;0;27
805064;2011-07-01;2006-06-01;2013-01-01;2050.0;cartao de credito;36;0.1059;66.72;61;702;0;0;2083.33;0.032;0;18
765919;2011-07-01;1995-03-01;2014-07-01;8000.0;compra grande valor;36;0.0749;248.82;196;727;1;0;7891.67;0.0315;0;36
802144;2011-07-01;1991-11-01;2014-03-01;21500.0;pagamento de dividas;36;0.0999;693.65;236;747;0;0;5833.33;0.1189;0;32
804919;2011-07-01;1988-02-01;2014-07-01;10000.0;compra de veiculo;36;0.1149;329.72;281;712;0;0;7166.67;0.046;0;36
804980;2011-07-01;2005-02-01;2014-07-01;1800.0;pagamento de dividas;36;0.1649;63.72;77;687;0;0;3750.0;0.017;0;36
804982;2011-07-01;1988-11-01;2014-07-01;7000.0;reforma residencial;36;0.0699;216.11;272;742;0;0;6250.0;0.0346;0;36
804971;2011-07-01;1992-08-01;2014-07-01;18000.0;pagamento de dividas;36;0.1099;589.22;227;732;0;0;6666.67;0.0884;0;36
804949;2011-07-01;1999-05-01;2013-08-01;1275.0;compra de veiculo;36;0.1099;41.74;146;697;0;1;5497.0;0.0076;1;25
804918;2011-07-01;2006-08-01;2014-07-01;3000.0;viagem;36;0.1099;98.21;59;702;0;0;3000.0;0.0327;0;36
802095;2011-07-01;1998-03-01;2014-04-01;8000.0;outros;36;0.0749;248.82;160;742;0;0;4250.0;0.0585;0;33
804871;2011-07-01;2001-02-01;2014-07-01;12800.0;pagamento de dividas;36;0.1059;416.58;125;717;0;1;3500.0;0.119;0;36
804141;2011-07-01;1990-02-01;2014-02-01;12500.0;pagamento de dividas;36;0.1599;439.41;257;677;0;0;11250.0;0.0391;0;31
804865;2011-07-01;1996-05-01;2014-07-01;12000.0;pequeno negocio;36;0.1523;417.34;182;717;0;1;10833.33;0.0385;0;36
804764;2011-07-01;2006-05-01;2013-04-01;4000.0;outros;36;0.1059;130.18;62;767;0;0;2000.0;0.0651;0;21
804831;2011-07-01;1991-08-01;2014-07-01;6000.0;compra de veiculo;36;0.0542;180.96;239;777;0;0;13833.0;0.0131;0;36
804762;2011-07-01;1997-11-01;2013-11-01;19200.0;pagamento de dividas;36;0.1099;628.5;164;722;0;0;10416.67;0.0603;0;28
797098;2011-07-01;2004-02-01;2014-07-01;6000.0;pagamento de dividas;36;0.0849;189.38;89;712;0;0;5916.67;0.032;0;36
804703;2011-07-01;1999-03-01;2011-08-01;5000.0;reforma residencial;36;0.1562;174.85;148;667;0;0;6666.67;0.0262;0;1
801912;2011-07-01;2003-07-01;2013-05-01;5600.0;cartao de credito;36;0.1649;198.24;96;672;4;0;3750.0;0.0529;0;22
793656;2011-07-01;1993-07-01;2012-06-01;4000.0;outros;36;0.0599;121.67;216;757;0;0;5750.0;0.0212;0;11
804560;2011-07-01;2007-01-01;2012-12-01;5300.0;pagamento de dividas;36;0.1799;191.59;54;662;0;0;3000.0;0.0639;0;17
804554;2011-07-01;1977-11-01;2014-07-01;2000.0;compra grande valor;36;0.1349;67.87;404;677;0;0;7425.0;0.0091;0;36
804539;2011-07-01;1966-11-01;2014-08-01;7500.0;despesas medicas;36;0.1149;247.29;536;692;0;1;8500.0;0.0291;0;37
804490;2011-07-01;2002-01-01;2014-07-01;10000.0;reforma residencial;36;0.1689;355.99;114;662;1;1;3333.33;0.1068;0;36
804350;2011-07-01;2000-12-01;2014-07-01;4500.0;reforma residencial;36;0.1299;151.61;127;677;0;1;3500.0;0.0433;0;36
804338;2011-07-01;1994-08-01;2013-04-01;12000.0;mudanca;36;0.1059;390.54;203;727;0;0;17500.0;0.0223;0;21
804330;2011-07-01;2001-05-01;2014-07-01;7500.0;outros;36;0.1149;247.29;122;702;0;0;4000.0;0.0618;0;36
804318;2011-07-01;1993-11-01;2013-09-01;25000.0;pagamento de dividas;36;0.1749;897.43;212;687;0;0;5750.0;0.1561;0;26
804260;2011-07-01;2000-01-01;2014-06-01;20000.0;pagamento de dividas;36;0.1099;654.68;138;722;0;0;5000.0;0.1309;0;35
801591;2011-07-01;2002-10-01;2014-07-01;12000.0;pagamento de dividas;36;0.1099;392.81;105;712;0;0;5375.0;0.0731;0;36
804070;2011-07-01;1994-11-01;2013-11-01;7000.0;pagamento de dividas;36;0.0699;216.11;200;737;0;0;2426.0;0.0891;0;28
804030;2011-07-01;1998-08-01;2013-08-01;20000.0;compra grande valor;36;0.0749;622.04;155;807;0;0;4166.67;0.1493;0;25
803977;2011-07-01;1989-02-01;2014-07-01;6000.0;compra de veiculo;36;0.0542;180.96;269;777;0;0;3500.0;0.0517;0;36
799594;2011-07-01;2000-07-01;2013-02-01;25000.0;pagamento de dividas;36;0.1059;813.63;132;732;0;0;5833.33;0.1395;0;19
803921;2011-07-01;1989-08-01;2013-05-01;18500.0;pagamento de dividas;36;0.0749;575.39;263;752;0;0;2916.67;0.1973;0;22
803991;2011-07-01;2008-01-01;2014-07-01;6000.0;mudanca;36;0.1523;208.67;42;717;0;0;2750.0;0.0759;0;36
802652;2011-07-01;1991-04-01;2014-07-01;14000.0;outros;36;0.0749;435.43;243;762;0;0;7416.67;0.0587;0;36
803516;2011-07-01;2003-07-01;2014-02-01;10000.0;pagamento de dividas;36;0.1649;354.0;96;667;4;0;5000.0;0.0708;0;31
803960;2011-07-01;1995-10-01;2013-02-01;3650.0;pagamento de dividas;36;0.1199;121.22;189;702;0;0;8750.0;0.0139;0;19
803956;2011-07-01;2005-07-01;2014-05-01;6400.0;pagamento de dividas;36;0.2062;239.88;72;672;0;0;3666.67;0.0654;0;34
803881;2011-07-01;1997-12-01;2014-07-01;8450.0;pagamento de dividas;36;0.1099;276.61;163;692;0;0;4166.67;0.0664;0;36
803822;2011-07-01;2000-09-01;2013-12-01;20000.0;pagamento de dividas;36;0.1199;664.2;130;702;0;0;7500.0;0.0886;0;29
803831;2011-07-01;1987-02-01;2012-11-01;8000.0;pagamento de dividas;36;0.0599;243.34;293;802;0;0;4666.67;0.0521;0;16
803783;2011-07-01;1998-12-01;2014-07-01;6000.0;compra grande valor;36;0.1349;203.59;151;672;1;0;4000.0;0.0509;0;36
802785;2011-07-01;2000-12-01;2014-07-01;4800.0;pagamento de dividas;36;0.1099;157.13;127;692;0;0;2167.0;0.0725;0;36
803745;2011-07-01;1995-06-01;2014-06-01;10000.0;cartao de credito;36;0.0542;301.6;193;782;0;0;7500.0;0.0402;0;35
803734;2011-07-01;1983-05-01;2014-07-01;6000.0;reforma residencial;36;0.1099;196.41;338;687;0;0;8750.0;0.0224;0;36
799149;2011-07-01;1996-05-01;2011-10-01;9000.0;pagamento de dividas;36;0.1059;292.91;182;707;0;0;6033.0;0.0486;0;3
803702;2011-07-01;2003-10-01;2013-10-01;11075.0;cartao de credito;36;0.1349;375.78;93;677;0;0;4583.33;0.082;0;27
789774;2011-07-01;2005-05-01;2011-12-01;22500.0;festa de casamento;36;0.1099;736.52;74;717;0;0;7666.67;0.0961;0;5
803544;2011-07-01;1999-09-01;2014-04-01;7200.0;outros;36;0.1479;248.86;142;717;0;0;3500.0;0.0711;0;33
803612;2011-07-01;2006-10-01;2014-07-01;5000.0;pequeno negocio;36;0.1523;173.9;57;672;0;0;4166.67;0.0417;1;36
803600;2011-07-01;2000-09-01;2012-09-01;3000.0;compra de veiculo;36;0.0599;91.26;130;752;0;0;5500.0;0.0166;0;14
803593;2011-07-01;1997-12-01;2014-07-01;2100.0;compra grande valor;36;0.1523;73.04;163;662;0;0;7250.0;0.0101;0;36
803572;2011-07-01;1998-04-01;2012-04-01;1600.0;pagamento de dividas;36;0.1689;56.96;159;682;0;0;3250.0;0.0175;1;9
803553;2011-07-01;1998-09-01;2014-03-01;17950.0;cartao de credito;36;0.1199;596.12;154;702;1;0;9416.67;0.0633;0;32
